x,y,u
0.383562,0.00391389,-0.000121236
0.385519,0.00391389,-0.000121119
0.387476,0.00391389,-0.000121
0.389432,0.00391389,-0.000120881
0.391389,0.00391389,-0.00012076
0.393346,0.00391389,-0.000120638
0.395303,0.00391389,-0.000120515
0.39726,0.00391389,-0.000120391
0.399217,0.00391389,-0.000120266
0.401174,0.00391389,-0.00012014
0.403131,0.00391389,-0.000120014
0.405088,0.00391389,-0.000119886
0.407045,0.00391389,-0.000119759
0.409002,0.00391389,-0.00011963
0.410959,0.00391389,-0.000119501
0.412916,0.00391389,-0.000119372
0.414873,0.00391389,-0.000119243
0.41683,0.00391389,-0.000119113
0.418787,0.00391389,-0.000118983
0.420744,0.00391389,-0.000118853
0.422701,0.00391389,-0.000118722
0.424658,0.00391389,-0.000118592
0.426614,0.00391389,-0.000118462
0.428571,0.00391389,-0.000118332
0.430528,0.00391389,-0.000118202
0.432485,0.00391389,-0.000118072
0.434442,0.00391389,-0.000117942
0.436399,0.00391389,-0.000117813
0.438356,0.00391389,-0.000117684
0.440313,0.00391389,-0.000117556
0.44227,0.00391389,-0.000117428
0.444227,0.00391389,-0.000117301
0.446184,0.00391389,-0.000117174
0.448141,0.00391389,-0.000117048
0.450098,0.00391389,-0.000116923
0.452055,0.00391389,-0.000116798
0.454012,0.00391389,-0.000116674
0.455969,0.00391389,-0.000116551
0.457926,0.00391389,-0.000116429
0.459883,0.00391389,-0.000116307
0.46184,0.00391389,-0.000116187
0.463796,0.00391389,-0.000116067
0.465753,0.00391389,-0.000115949
0.46771,0.00391389,-0.000115831
0.469667,0.00391389,-0.000115715
0.471624,0.00391389,-0.0001156
0.473581,0.00391389,-0.000115486
0.475538,0.00391389,-0.000115373
0.477495,0.00391389,-0.000115261
0.479452,0.00391389,-0.000115151
0.481409,0.00391389,-0.000115041
0.483366,0.00391389,-0.000114933
0.485323,0.00391389,-0.000114827
0.48728,0.00391389,-0.000114721
0.489237,0.00391389,-0.000114617
0.491194,0.00391389,-0.000114515
0.493151,0.00391389,-0.000114413
0.495108,0.00391389,-0.000114313
0.497065,0.00391389,-0.000114215
0.499022,0.00391389,-0.000114118
0.500978,0.00391389,-0.000114022
0.502935,0.00391389,-0.000113928
0.504892,0.00391389,-0.000113835
0.506849,0.00391389,-0.000113744
0.508806,0.00391389,-0.000113654
0.510763,0.00391389,-0.000113566
0.51272,0.00391389,-0.000113479
0.514677,0.00391389,-0.000113393
0.516634,0.00391389,-0.00011331
0.518591,0.00391389,-0.000113227
0.520548,0.00391389,-0.000113146
0.522505,0.00391389,-0.000113067
0.524462,0.00391389,-0.000112989
0.526419,0.00391389,-0.000112912
0.528376,0.00391389,-0.000112837
0.530333,0.00391389,-0.000112763
0.53229,0.00391389,-0.000112691
0.534247,0.00391389,-0.00011262
0.536204,0.00391389,-0.000112551
0.53816,0.00391389,-0.000112483
0.540117,0.00391389,-0.000112417
0.542074,0.00391389,-0.000112351
0.544031,0.00391389,-0.000112288
0.545988,0.00391389,-0.000112225
0.547945,0.00391389,-0.000112164
0.549902,0.00391389,-0.000112104
0.551859,0.00391389,-0.000112046
0.553816,0.00391389,-0.000111988
0.555773,0.00391389,-0.000111932
0.55773,0.00391389,-0.000111877
0.559687,0.00391389,-0.000111823
0.561644,0.00391389,-0.000111771
0.563601,0.00391389,-0.000111719
0.565558,0.00391389,-0.000111669
0.567515,0.00391389,-0.00011162
0.569472,0.00391389,-0.000111571
0.571429,0.00391389,-0.000111524
0.573386,0.00391389,-0.000111478
0.575342,0.00391389,-0.000111432
0.577299,0.00391389,-0.000111387
0.579256,0.00391389,-0.000111344
0.581213,0.00391389,-0.0001113
0.58317,0.00391389,-0.000111258
0.585127,0.00391389,-0.000111217
0.587084,0.00391389,-0.000111176
0.589041,0.00391389,-0.000111135
0.590998,0.00391389,-0.000111096
0.592955,0.00391389,-0.000111056
0.594912,0.00391389,-0.000111017
0.596869,0.00391389,-0.000110979
0.598826,0.00391389,-0.000110941
0.600783,0.00391389,-0.000110903
0.60274,0.00391389,-0.000110866
0.604697,0.00391389,-0.000110828
0.606654,0.00391389,-0.000110791
0.608611,0.00391389,-0.000110754
0.610568,0.00391389,-0.000110717
0.612524,0.00391389,-0.00011068
0.614481,0.00391389,-0.000110643
0.616438,0.00391389,-0.000110606
0.618395,0.00391389,-0.000110568
0.620352,0.00391389,-0.00011053
0.622309,0.00391389,-0.000110492
0.624266,0.00391389,-0.000110454
0.626223,0.00391389,-0.000110415
0.62818,0.00391389,-0.000110375
0.630137,0.00391389,-0.000110335
0.632094,0.00391389,-0.000110294
0.634051,0.00391389,-0.000110252
0.636008,0.00391389,-0.00011021
0.637965,0.00391389,-0.000110167
0.639922,0.00391389,-0.000110122
0.641879,0.00391389,-0.000110077
0.643836,0.00391389,-0.000110031
0.645793,0.00391389,-0.000109983
0.64775,0.00391389,-0.000109934
0.649706,0.00391389,-0.000109884
0.651663,0.00391389,-0.000109832
0.65362,0.00391389,-0.000109779
0.655577,0.00391389,-0.000109724
0.657534,0.00391389,-0.000109668
0.659491,0.00391389,-0.00010961
0.661448,0.00391389,-0.00010955
0.663405,0.00391389,-0.000109489
0.665362,0.00391389,-0.000109425
0.667319,0.00391389,-0.000109359
0.669276,0.00391389,-0.000109291
0.671233,0.00391389,-0.000109221
0.67319,0.00391389,-0.000109149
0.675147,0.00391389,-0.000109074
0.677104,0.00391389,-0.000108997
0.679061,0.00391389,-0.000108917
0.681018,0.00391389,-0.000108834
0.682975,0.00391389,-0.000108749
0.684932,0.00391389,-0.000108661
0.686888,0.00391389,-0.00010857
0.688845,0.00391389,-0.000108476
0.690802,0.00391389,-0.000108379
0.692759,0.00391389,-0.000108279
0.694716,0.00391389,-0.000108176
0.696673,0.00391389,-0.000108069
0.69863,0.00391389,-0.000107959
0.700587,0.00391389,-0.000107845
0.702544,0.00391389,-0.000107728
0.704501,0.00391389,-0.000107607
0.706458,0.00391389,-0.000107482
0.708415,0.00391389,-0.000107353
0.710372,0.00391389,-0.00010722
0.712329,0.00391389,-0.000107083
0.714286,0.00391389,-0.000106942
0.716243,0.00391389,-0.000106797
0.7182,0.00391389,-0.000106647
0.720157,0.00391389,-0.000106493
0.722114,0.00391389,-0.000106335
0.72407,0.00391389,-0.000106172
0.726027,0.00391389,-0.000106004
0.727984,0.00391389,-0.000105831
0.729941,0.00391389,-0.000105653
0.731898,0.00391389,-0.000105471
0.733855,0.00391389,-0.000105283
0.735812,0.00391389,-0.00010509
0.737769,0.00391389,-0.000104892
0.739726,0.00391389,-0.000104688
0.741683,0.00391389,-0.000104479
0.74364,0.00391389,-0.000104264
0.745597,0.00391389,-0.000104044
0.747554,0.00391389,-0.000103818
0.749511,0.00391389,-0.000103586
0.751468,0.00391389,-0.000103348
0.753425,0.00391389,-0.000103104
0.755382,0.00391389,-0.000102854
0.757339,0.00391389,-0.000102598
0.759295,0.00391389,-0.000102336
0.761252,0.00391389,-0.000102067
0.763209,0.00391389,-0.000101792
0.765166,0.00391389,-0.00010151
0.767123,0.00391389,-0.000101221
0.76908,0.00391389,-0.000100926
0.771037,0.00391389,-0.000100624
0.772994,0.00391389,-0.000100315
0.774951,0.00391389,-9.99986e-05
0.776908,0.00391389,-9.96755e-05
0.778865,0.00391389,-9.93451e-05
0.780822,0.00391389,-9.90074e-05
0.782779,0.00391389,-9.86624e-05
0.784736,0.00391389,-9.831e-05
0.786693,0.00391389,-9.795e-05
0.78865,0.00391389,-9.75823e-05
0.790607,0.00391389,-9.7207e-05
0.792564,0.00391389,-9.68239e-05
0.794521,0.00391389,-9.64329e-05
0.796477,0.00391389,-9.60339e-05
0.798434,0.00391389,-9.56269e-05
0.800391,0.00391389,-9.52118e-05
0.802348,0.00391389,-9.47885e-05
0.804305,0.00391389,-9.43569e-05
0.806262,0.00391389,-9.39169e-05
0.808219,0.00391389,-9.34685e-05
0.810176,0.00391389,-9.30115e-05
0.812133,0.00391389,-9.2546e-05
0.81409,0.00391389,-9.20717e-05
0.816047,0.00391389,-9.15888e-05
0.818004,0.00391389,-9.1097e-05
0.819961,0.00391389,-9.05963e-05
0.821918,0.00391389,-9.00866e-05
0.823875,0.00391389,-8.95679e-05
0.825832,0.00391389,-8.904e-05
0.827789,0.00391389,-8.8503e-05
0.829746,0.00391389,-8.79567e-05
0.831703,0.00391389,-8.7401e-05
0.833659,0.00391389,-8.6836e-05
0.835616,0.00391389,-8.62615e-05
0.837573,0.00391389,-8.56775e-05
0.83953,0.00391389,-8.50839e-05
0.841487,0.00391389,-8.44806e-05
0.843444,0.00391389,-8.38676e-05
0.845401,0.00391389,-8.32448e-05
0.847358,0.00391389,-8.26121e-05
0.849315,0.00391389,-8.19696e-05
0.851272,0.00391389,-8.13171e-05
0.853229,0.00391389,-8.06545e-05
0.855186,0.00391389,-7.99819e-05
0.857143,0.00391389,-7.92991e-05
0.8591,0.00391389,-7.86062e-05
0.861057,0.00391389,-7.79029e-05
0.863014,0.00391389,-7.71894e-05
0.864971,0.00391389,-7.64656e-05
0.866928,0.00391389,-7.57313e-05
0.868885,0.00391389,-7.49866e-05
0.870841,0.00391389,-7.42314e-05
0.872798,0.00391389,-7.34657e-05
0.874755,0.00391389,-7.26894e-05
0.876712,0.00391389,-7.19024e-05
0.878669,0.00391389,-7.11048e-05
0.880626,0.00391389,-7.02964e-05
0.882583,0.00391389,-6.94773e-05
0.88454,0.00391389,-6.86475e-05
0.886497,0.00391389,-6.78067e-05
0.888454,0.00391389,-6.69552e-05
0.890411,0.00391389,-6.60927e-05
0.892368,0.00391389,-6.52193e-05
0.894325,0.00391389,-6.43349e-05
0.896282,0.00391389,-6.34395e-05
0.898239,0.00391389,-6.25331e-05
0.900196,0.00391389,-6.16157e-05
0.902153,0.00391389,-6.06871e-05
0.90411,0.00391389,-5.97475e-05
0.906067,0.00391389,-5.87967e-05
0.908023,0.00391389,-5.78348e-05
0.90998,0.00391389,-5.68618e-05
0.911937,0.00391389,-5.58775e-05
0.913894,0.00391389,-5.4882e-05
0.915851,0.00391389,-5.38753e-05
0.917808,0.00391389,-5.28574e-05
0.919765,0.00391389,-5.18282e-05
0.921722,0.00391389,-5.07878e-05
0.923679,0.00391389,-4.97361e-05
0.925636,0.00391389,-4.86731e-05
0.927593,0.00391389,-4.75989e-05
0.92955,0.00391389,-4.65133e-05
0.931507,0.00391389,-4.54165e-05
0.933464,0.00391389,-4.43083e-05
0.935421,0.00391389,-4.31889e-05
0.937378,0.00391389,-4.20582e-05
0.939335,0.00391389,-4.09162e-05
0.941292,0.00391389,-3.97628e-05
0.943249,0.00391389,-3.85982e-05
0.945205,0.00391389,-3.74224e-05
0.947162,0.00391389,-3.62352e-05
0.949119,0.00391389,-3.50368e-05
0.951076,0.00391389,-3.38272e-05
0.953033,0.00391389,-3.26063e-05
0.95499,0.00391389,-3.13742e-05
0.956947,0.00391389,-3.01309e-05
0.958904,0.00391389,-2.88764e-05
0.960861,0.00391389,-2.76108e-05
0.962818,0.00391389,-2.6334e-05
0.964775,0.00391389,-2.50461e-05
0.966732,0.00391389,-2.37472e-05
0.968689,0.00391389,-2.24371e-05
0.970646,0.00391389,-2.1116e-05
0.972603,0.00391389,-1.9784e-05
0.97456,0.00391389,-1.84409e-05
0.976517,0.00391389,-1.70869e-05
0.978474,0.00391389,-1.5722e-05
0.980431,0.00391389,-1.43462e-05
0.982387,0.00391389,-1.29596e-05
0.984344,0.00391389,-1.15622e-05
0.986301,0.00391389,-1.01541e-05
0.988258,0.00391389,-8.73526e-06
0.990215,0.00391389,-7.30575e-06
0.992172,0.00391389,-5.86563e-06
0.994129,0.00391389,-4.41495e-06
0.996086,0.00391389,-2.95374e-06
0.998043,0.00391389,-1.48208e-06
0.00195695,0.00587084,-2.66727e-06
0.00391389,0.00587084,-5.30679e-06
0.00587084,0.00587084,-7.91848e-06
0.00782779,0.00587084,-1.05022e-05
0.00978474,0.00587084,-1.3058e-05
0.0117417,0.00587084,-1.55856e-05
0.0136986,0.00587084,-1.80851e-05
0.0156556,0.00587084,-2.05564e-05
0.0176125,0.00587084,-2.29993e-05
0.0195695,0.00587084,-2.54138e-05
0.0215264,0.00587084,-2.77999e-05
0.0234834,0.00587084,-3.01575e-05
0.0254403,0.00587084,-3.24865e-05
0.0273973,0.00587084,-3.47869e-05
0.0293542,0.00587084,-3.70587e-05
0.0313112,0.00587084,-3.93017e-05
0.0332681,0.00587084,-4.15161e-05
0.035225,0.00587084,-4.37016e-05
0.037182,0.00587084,-4.58584e-05
0.0391389,0.00587084,-4.79864e-05
0.0410959,0.00587084,-5.00855e-05
0.0430528,0.00587084,-5.21557e-05
0.0450098,0.00587084,-5.41971e-05
0.0469667,0.00587084,-5.62096e-05
0.0489237,0.00587084,-5.81932e-05
0.0508806,0.00587084,-6.01479e-05
0.0528376,0.00587084,-6.20737e-05
0.0547945,0.00587084,-6.39707e-05
0.0567515,0.00587084,-6.58387e-05
0.0587084,0.00587084,-6.76779e-05
0.0606654,0.00587084,-6.94883e-05
0.0626223,0.00587084,-7.12698e-05
0.0645793,0.00587084,-7.30226e-05
0.0665362,0.00587084,-7.47465e-05
0.0684932,0.00587084,-7.64418e-05
0.0704501,0.00587084,-7.81083e-05
0.072407,0.00587084,-7.97462e-05
0.074364,0.00587084,-8.13555e-05
0.0763209,0.00587084,-8.29362e-05
0.0782779,0.00587084,-8.44885e-05
0.0802348,0.00587084,-8.60122e-05
0.0821918,0.00587084,-8.75076e-05
0.0841487,0.00587084,-8.89746e-05
0.0861057,0.00587084,-9.04134e-05
0.0880626,0.00587084,-9.18239e-05
0.0900196,0.00587084,-9.32064e-05
0.0919765,0.00587084,-9.45608e-05
0.0939335,0.00587084,-9.58873e-05
0.0958904,0.00587084,-9.71858e-05
0.0978474,0.00587084,-9.84566e-05
0.0998043,0.00587084,-9.96997e-05
0.101761,0.00587084,-0.000100915
0.103718,0.00587084,-0.000102103
0.105675,0.00587084,-0.000103264
0.107632,0.00587084,-0.000104397
0.109589,0.00587084,-0.000105503
0.111546,0.00587084,-0.000106582
0.113503,0.00587084,-0.000107634
0.11546,0.00587084,-0.00010866
0.117417,0.00587084,-0.000109658
0.119374,0.00587084,-0.00011063
0.121331,0.00587084,-0.000111576
0.123288,0.00587084,-0.000112495
0.125245,0.00587084,-0.000113388
0.127202,0.00587084,-0.000114255
0.129159,0.00587084,-0.000115096
0.131115,0.00587084,-0.000115911
0.133072,0.00587084,-0.000116701
0.135029,0.00587084,-0.000117465
0.136986,0.00587084,-0.000118204
0.138943,0.00587084,-0.000118917
0.1409,0.00587084,-0.000119606
0.142857,0.00587084,-0.00012027
0.144814,0.00587084,-0.000120909
0.146771,0.00587084,-0.000121524
0.148728,0.00587084,-0.000122114
0.150685,0.00587084,-0.00012268
0.152642,0.00587084,-0.000123223
0.154599,0.00587084,-0.000123741
0.156556,0.00587084,-0.000124236
0.158513,0.00587084,-0.000124707
0.16047,0.00587084,-0.000125155
0.162427,0.00587084,-0.00012558
0.164384,0.00587084,-0.000125982
0.166341,0.00587084,-0.000126362
0.168297,0.00587084,-0.000126719
0.170254,0.00587084,-0.000127054
0.172211,0.00587084,-0.000127366
0.174168,0.00587084,-0.000127657
0.176125,0.00587084,-0.000127926
0.178082,0.00587084,-0.000128174
0.180039,0.00587084,-0.0001284
0.181996,0.00587084,-0.000128606
0.183953,0.00587084,-0.00012879
0.18591,0.00587084,-0.000128954
0.187867,0.00587084,-0.000129098
0.189824,0.00587084,-0.000129221
0.191781,0.00587084,-0.000129325
0.193738,0.00587084,-0.000129409
0.195695,0.00587084,-0.000129473
0.197652,0.00587084,-0.000129518
0.199609,0.00587084,-0.000129544
0.201566,0.00587084,-0.000129551
0.203523,0.00587084,-0.000129539
0.205479,0.00587084,-0.00012951
0.207436,0.00587084,-0.000129462
0.209393,0.00587084,-0.000129396
0.21135,0.00587084,-0.000129313
0.213307,0.00587084,-0.000129212
0.215264,0.00587084,-0.000129094
0.217221,0.00587084,-0.000128959
0.219178,0.00587084,-0.000128808
0.221135,0.00587084,-0.00012864
0.223092,0.00587084,-0.000128456
0.225049,0.00587084,-0.000128256
0.227006,0.00587084,-0.00012804
0.228963,0.00587084,-0.000127809
0.23092,0.00587084,-0.000127563
0.232877,0.00587084,-0.000127302
0.234834,0.00587084,-0.000127026
0.236791,0.00587084,-0.000126736
0.238748,0.00587084,-0.000126432
0.240705,0.00587084,-0.000126114
0.242661,0.00587084,-0.000125782
0.244618,0.00587084,-0.000125437
0.246575,0.00587084,-0.000125079
0.248532,0.00587084,-0.000124708
0.250489,0.00587084,-0.000124324
0.252446,0.00587084,-0.000123928
0.254403,0.00587084,-0.00012352
0.25636,0.00587084,-0.0001231
0.258317,0.00587084,-0.000122668
0.260274,0.00587084,-0.000122226
0.262231,0.00587084,-0.000121772
0.264188,0.00587084,-0.000121307
0.266145,0.00587084,-0.000120832
0.268102,0.00587084,-0.000120347
0.270059,0.00587084,-0.000119852
0.272016,0.00587084,-0.000119347
0.273973,0.00587084,-0.000118832
0.27593,0.00587084,-0.000118309
0.277886,0.00587084,-0.000117776
0.279843,0.00587084,-0.000117235
0.2818,0.00587084,-0.000116685
0.283757,0.00587084,-0.000116128
0.285714,0.00587084,-0.000115562
0.287671,0.00587084,-0.000114989
0.289628,0.00587084,-0.000114408
0.291585,0.00587084,-0.000113821
0.293542,0.00587084,-0.000113226
0.295499,0.00587084,-0.000112625
0.297456,0.00587084,-0.000112018
0.299413,0.00587084,-0.000111405
0.30137,0.00587084,-0.000110786
0.303327,0.00587084,-0.000110161
0.305284,0.00587084,-0.000109531
0.307241,0.00587084,-0.000108896
0.309198,0.00587084,-0.000108257
0.311155,0.00587084,-0.000107612
0.313112,0.00587084,-0.000106964
0.315068,0.00587084,-0.000106312
0.317025,0.00587084,-0.000105655
0.318982,0.00587084,-0.000104996
0.320939,0.00587084,-0.000104333
0.322896,0.00587084,-0.000103667
0.324853,0.00587084,-0.000102999
0.32681,0.00587084,-0.000102327
0.328767,0.00587084,-0.000101654
0.330724,0.00587084,-0.000100979
0.332681,0.00587084,-0.000100302
0.334638,0.00587084,-9.96232e-05
0.336595,0.00587084,-9.89434e-05
0.338552,0.00587084,-9.82625e-05
0.340509,0.00587084,-9.75808e-05
0.342466,0.00587084,-9.68986e-05
0.344423,0.00587084,-9.6216e-05
0.34638,0.00587084,-9.55334e-05
0.348337,0.00587084,-9.48509e-05
0.350294,0.00587084,-9.41688e-05
0.35225,0.00587084,-9.34873e-05
0.354207,0.00587084,-9.28066e-05
0.356164,0.00587084,-9.21269e-05
0.358121,0.00587084,-9.14486e-05
0.360078,0.00587084,-9.07717e-05
0.362035,0.00587084,-9.00966e-05
0.363992,0.00587084,-8.94233e-05
0.365949,0.00587084,-8.87523e-05
0.367906,0.00587084,-8.80836e-05
0.369863,0.00587084,-8.74175e-05
0.37182,0.00587084,-8.67542e-05
0.373777,0.00587084,-8.60938e-05
0.375734,0.00587084,-8.54367e-05
0.377691,0.00587084,-8.4783e-05
0.379648,0.00587084,-8.41328e-05
0.381605,0.00587084,-8.34865e-05
0.383562,0.00587084,-8.28442e-05
0.385519,0.00587084,-8.22061e-05
0.387476,0.00587084,-8.15723e-05
0.389432,0.00587084,-8.09432e-05
0.391389,0.00587084,-8.03188e-05
0.393346,0.00587084,-7.96993e-05
0.395303,0.00587084,-7.9085e-05
0.39726,0.00587084,-7.8476e-05
0.399217,0.00587084,-7.78725e-05
0.401174,0.00587084,-7.72746e-05
0.403131,0.00587084,-7.66826e-05
0.405088,0.00587084,-7.60966e-05
0.407045,0.00587084,-7.55168e-05
0.409002,0.00587084,-7.49433e-05
0.410959,0.00587084,-7.43763e-05
0.412916,0.00587084,-7.38159e-05
0.414873,0.00587084,-7.32624e-05
0.41683,0.00587084,-7.27159e-05
0.418787,0.00587084,-7.21765e-05
0.420744,0.00587084,-7.16443e-05
0.422701,0.00587084,-7.11196e-05
0.424658,0.00587084,-7.06024e-05
0.426614,0.00587084,-7.00929e-05
0.428571,0.00587084,-6.95913e-05
0.430528,0.00587084,-6.90976e-05
0.432485,0.00587084,-6.8612e-05
0.434442,0.00587084,-6.81346e-05
0.436399,0.00587084,-6.76657e-05
0.438356,0.00587084,-6.72051e-05
0.440313,0.00587084,-6.67532e-05
0.44227,0.00587084,-6.631e-05
0.444227,0.00587084,-6.58756e-05
0.446184,0.00587084,-6.54502e-05
0.448141,0.00587084,-6.50338e-05
0.450098,0.00587084,-6.46265e-05
0.452055,0.00587084,-6.42285e-05
0.454012,0.00587084,-6.38398e-05
0.455969,0.00587084,-6.34606e-05
0.457926,0.00587084,-6.30909e-05
0.459883,0.00587084,-6.27308e-05
0.46184,0.00587084,-6.23804e-05
0.463796,0.00587084,-6.20398e-05
0.465753,0.00587084,-6.17091e-05
0.46771,0.00587084,-6.13883e-05
0.469667,0.00587084,-6.10775e-05
0.471624,0.00587084,-6.07768e-05
0.473581,0.00587084,-6.04863e-05
0.475538,0.00587084,-6.02059e-05
0.477495,0.00587084,-5.99359e-05
0.479452,0.00587084,-5.96761e-05
0.481409,0.00587084,-5.94268e-05
0.483366,0.00587084,-5.91878e-05
0.485323,0.00587084,-5.89593e-05
0.48728,0.00587084,-5.87414e-05
0.489237,0.00587084,-5.8534e-05
0.491194,0.00587084,-5.83372e-05
0.493151,0.00587084,-5.8151e-05
0.495108,0.00587084,-5.79755e-05
0.497065,0.00587084,-5.78106e-05
0.499022,0.00587084,-5.76565e-05
0.500978,0.00587084,-5.75131e-05
0.502935,0.00587084,-5.73804e-05
0.504892,0.00587084,-5.72585e-05
0.506849,0.00587084,-5.71473e-05
0.508806,0.00587084,-5.70469e-05
0.510763,0.00587084,-5.69573e-05
0.51272,0.00587084,-5.68784e-05
0.514677,0.00587084,-5.68103e-05
0.516634,0.00587084,-5.6753e-05
0.518591,0.00587084,-5.67064e-05
0.520548,0.00587084,-5.66706e-05
0.522505,0.00587084,-5.66454e-05
0.524462,0.00587084,-5.6631e-05
0.526419,0.00587084,-5.66273e-05
0.528376,0.00587084,-5.66341e-05
0.530333,0.00587084,-5.66517e-05
0.53229,0.00587084,-5.66797e-05
0.534247,0.00587084,-5.67184e-05
0.536204,0.00587084,-5.67675e-05
0.53816,0.00587084,-5.68271e-05
0.540117,0.00587084,-5.68972e-05
0.542074,0.00587084,-5.69776e-05
0.544031,0.00587084,-5.70683e-05
0.545988,0.00587084,-5.71692e-05
0.547945,0.00587084,-5.72804e-05
0.549902,0.00587084,-5.74017e-05
0.551859,0.00587084,-5.75331e-05
0.553816,0.00587084,-5.76744e-05
0.555773,0.00587084,-5.78257e-05
0.55773,0.00587084,-5.79869e-05
0.559687,0.00587084,-5.81578e-05
0.561644,0.00587084,-5.83384e-05
0.563601,0.00587084,-5.85287e-05
0.565558,0.00587084,-5.87284e-05
0.567515,0.00587084,-5.89376e-05
0.569472,0.00587084,-5.91561e-05
0.571429,0.00587084,-5.93839e-05
0.573386,0.00587084,-5.96208e-05
0.575342,0.00587084,-5.98667e-05
0.577299,0.00587084,-6.01215e-05
0.579256,0.00587084,-6.03852e-05
0.581213,0.00587084,-6.06576e-05
0.58317,0.00587084,-6.09386e-05
0.585127,0.00587084,-6.12281e-05
0.587084,0.00587084,-6.15259e-05
0.589041,0.00587084,-6.18319e-05
0.590998,0.00587084,-6.21461e-05
0.592955,0.00587084,-6.24682e-05
0.594912,0.00587084,-6.27982e-05
0.596869,0.00587084,-6.31359e-05
0.598826,0.00587084,-6.34812e-05
0.600783,0.00587084,-6.38339e-05
